"","Id","site","name","Descript","Type","Comment","Symbol","DateTimeS","Elevation","y","x","Site","Species","Height","N.flowers","Time","NN","NN.id","dist.lar","LT","AS","EC","SD","SM","SC","PP","HH","EL","LOTUS","BW","uniID","Quantity","density","shrub.density","cactus.density"
"95","0","L","158",NA,"WPT",NA,"Flag, Blue","2018-04-27T21:35:08Z",1282.099976,3849058.78834,622544.566376,"","AS",54,30,"2:36",125,"AS",160,0,1,0,0,0,0,0,0,0,0,0,"AS 158",0,1,1,0
"96","0","L","159",NA,"WPT",NA,"Flag, Blue","2018-04-27T21:57:21Z",1302.016968,3849289.50778,622453.079531,"","LT",230,160,"3:00",70,"AS",161,0,2,0,0,0,0,0,0,0,0,0,"LT 159",5,2,2,0
"97","0","L","160",NA,"WPT",NA,"Flag, Blue","2018-04-27T22:12:24Z",1304.743164,3849300.27867,622437.285699,"","SD",53,12,"3:00",242,"SD",34,0,2,0,1,0,0,0,0,0,0,0,"SD 160",1,3,3,0
"98","0","L","161",NA,"WPT",NA,"Flag, Blue","2018-04-27T22:28:22Z",1309.736328,3849408.99495,622413.231542,"","SM",55,7,"3:26",710,"EL",112,0,0,0,0,0,0,0,0,0,0,0,"SM 161",0,0,0,0
"99","0","L","162",NA,"WPT",NA,"Flag, Blue","2018-04-27T22:36:45Z",1307.89978,3849405.24259,622422.982772,"","EL",78,18,"3:26",185,"EL",115,0,0,0,0,0,0,0,0,1,0,0,"EL 162",0,1,1,0
"100","0","L","121",NA,"WPT",NA,"Flag, Blue","2018-04-26T16:20:12Z",1308.532227,3849323.1246,622436.981299,"","PP",18,2,"9:09",245,"LT",72,2,0,0,0,1,0,0,0,0,0,0,"PP 121",0,3,3,0
"101","0","L","122",NA,"WPT",NA,"Flag, Blue","2018-04-26T16:25:04Z",1307.588135,3849291.86083,622404.907555,"","PP",27,2,"9:24",140,"AS",127,0,2,0,0,0,0,1,0,0,0,0,"PP 122",0,3,2,1
"102","0","L","123",NA,"WPT",NA,"Flag, Blue","2018-04-26T16:52:07Z",1304.028931,3849292.86875,622397.297872,"","AS",50,71,"9:47",125,"AS",194,0,1,0,0,0,0,1,0,0,0,0,"AS 123",0,2,1,1
"103","0","L","124",NA,"WPT",NA,"Flag, Blue","2018-04-26T17:06:36Z",1301.175537,3849276.9,622430.916105,"","PP",28,3,"10:05",300,"LT",164,0,2,0,0,0,0,0,0,0,0,0,"PP 124",9,2,2,0
"104","0","L","125",NA,"WPT",NA,"Flag, Blue","2018-04-26T17:29:14Z",1297.157227,3849312.27378,622505.035025,"","SC",52,3,"10:21",50,"AS",5,0,1,0,0,0,0,0,0,0,0,0,"SC 125",2,1,1,0
"105","0","L","126",NA,"WPT",NA,"Flag, Blue","2018-04-26T17:45:43Z",1293.957886,3849309.13827,622519.445754,"","SC",42,7,"10:41",800,"AS",201,0,1,0,0,0,0,0,0,0,0,0,"SC 126",2,1,1,0
"106","0","L","127",NA,"WPT",NA,"Flag, Blue","2018-04-26T18:13:06Z",1290.797852,3849298.24917,622526.363544,"","LT",190,156,"11:02",30,"AS",178,0,1,0,0,0,0,0,0,0,0,0,"LT 127",0,1,1,0
"107","0","L","128",NA,"WPT",NA,"Flag, Blue","2018-04-26T18:28:04Z",1289.939697,3849273.89824,622538.586168,"","AS",53,62,"11:20",0,"EC",133,0,3,1,0,0,0,0,0,0,0,0,"AS 128",0,4,4,0
"108","0","L","129",NA,"WPT",NA,"Flag, Blue","2018-04-26T18:28:35Z",1289.654419,3849273.57537,622539.322602,"","EC",42,11,"11:20",0,"AS",133,0,3,0,0,0,0,0,0,0,0,0,"EC 129",0,3,3,0
"109","0","L","130",NA,"WPT",NA,"Flag, Blue","2018-04-26T18:40:11Z",1287.678345,3849259.66029,622552.229773,"","HH",26,1,"11:33",90,"EC",157,0,0,2,0,0,0,0,0,0,0,0,"HH 130",1,2,2,0
"110","0","L","131",NA,"WPT",NA,"Flag, Blue","2018-04-26T19:04:59Z",1288.877563,3849257.66146,622543.744871,"","LT",180,50,"12:02",180,"LT",46,1,0,0,0,0,0,0,0,0,0,0,"LT 131",1,1,1,0
"111","0","L","132",NA,"WPT",NA,"Flag, Blue","2018-04-26T19:22:48Z",1288.862671,3849258.48761,622539.157773,"","EC",64,192,"12:13",320,"AS",124,0,0,0,0,0,0,0,0,0,0,0,"EC 132",8,0,0,0
"112","0","L","133",NA,"WPT",NA,"Flag, Blue","2018-04-26T19:31:51Z",1291.369019,3849247.48956,622512.945907,"","LT",165,96,"12:32",450,"LT",140,0,0,0,0,0,0,0,0,0,0,0,"LT 133",0,0,0,0
"113","0","L","134",NA,"WPT",NA,"Flag, Blue","2018-04-26T19:51:00Z",1292.28418,3849249.8477,622506.782514,"","AS",45,47,"12:45",320,"SC",161,0,0,0,0,0,0,0,0,0,0,0,"AS 134",0,0,0,0
"114","0","L","135",NA,"WPT",NA,"Flag, Blue","2018-04-26T20:10:51Z",1293.620605,3849247.84282,622497.840043,"","SM",65,12,"1:01",65,"SM",158,0,1,0,0,3,0,0,0,0,0,0,"SM 135",0,4,4,0
"115","0","L","97",NA,"WPT",NA,"Flag, Blue","2018-04-25T16:34:39Z",1311.532715,3849324.41996,622409.324555,"","PP",22,4,"9:30",300,"AS",40,0,1,0,0,0,0,0,0,0,0,0,"PP 97",2,1,1,0
"116","0","L","98",NA,"WPT",NA,"Flag, Blue","2018-04-25T16:44:05Z",1309.089722,3849326.54539,622410.669047,"","AS",64,17,"9:43",300,"PP",27,0,0,0,0,0,0,1,0,0,0,0,"AS 98",1,1,0,1
"117","0","L","99",NA,"WPT",NA,"Flag, Blue","2018-04-25T16:58:19Z",1305.357544,3849307.41529,622415.133914,"","PP",24,2,"9:57",58,"AS",66,0,5,0,0,0,0,0,0,0,0,0,"PP 99",1,5,5,0
"118","0","L","100",NA,"WPT",NA,"Flag, Blue","2018-04-25T16:58:32Z",1305.346924,3849307.75046,622415.312501,"","AS",38,6,"9:57",88,"PP",70,0,3,0,0,0,0,1,0,0,0,0,"AS 100",0,4,3,1
"119","0","L","101",NA,"WPT",NA,"Flag, Blue","2018-04-25T17:29:05Z",1301.911499,3849292.55188,622406.820317,"","LT",285,146,"",170,"PP",181,0,1,0,0,0,0,1,0,0,0,0,"LT 101",4,2,1,1
"120","0","L","102",NA,"WPT",NA,"Flag, Blue","2018-04-25T17:29:43Z",1301.150024,3849292.31421,622405.633725,"","PP",19,2,"10:32",90,"AS",32,1,1,0,0,0,0,0,0,0,0,0,"PP 102",0,2,2,0
"121","0","L","103",NA,"WPT",NA,"Flag, Blue","2018-04-25T17:57:39Z",1295.108032,3849266.0877,622451.927196,"","AS",65,53,"10:58",30,"AS",135,0,4,0,0,0,0,0,0,0,0,0,"AS 103",0,4,4,0
"122","0","L","104",NA,"WPT",NA,"Flag, Blue","2018-04-25T18:29:20Z",1287.326538,3849184.48924,622496.579518,"","EC",32,28,"11:28",330,"EC",208,0,0,0,0,0,0,0,0,0,0,0,"EC 104",0,0,0,0
"123","0","L","105",NA,"WPT",NA,"Flag, Blue","2018-04-25T18:42:32Z",1285.689575,3849170.87164,622515.157225,"","LT",136,36,"11:42",180,"LT",46,2,0,0,0,0,0,0,0,0,0,0,"LT 105",3,2,2,0
"124","0","L","106",NA,"WPT",NA,"Flag, Blue","2018-04-25T19:05:53Z",1283.234497,3849137.57782,622530.519375,"","EC",38,200,"",370,"LT",122,0,0,0,0,0,0,0,0,0,0,0,"EC 106",4,0,0,0
"125","0","L","108",NA,"WPT",NA,"Flag, Blue","2018-04-25T19:46:00Z",1284.460083,3849122.97759,622525.314147,"","AS",140,31,"12:31",140,"AS",46,0,1,0,0,0,0,0,0,0,0,0,"AS 108",1,1,1,0
"126","0","L","109",NA,"WPT",NA,"Flag, Blue","2018-04-25T20:08:46Z",1283.339478,3849118.81031,622620.371368,"","LT",200,151,"12:56",120,"LT",17,1,0,0,0,0,0,0,0,0,0,0,"LT 109",1,1,1,0
"127","0","L","110",NA,"WPT",NA,"Flag, Blue","2018-04-25T20:14:36Z",1283.048096,3849168.69524,622643.044185,"","EC",58,150,"1:13",250,"LT",74,0,0,3,0,0,0,0,0,0,0,0,"EC 110",5,3,3,0
"128","0","L","111",NA,"WPT",NA,"Flag, Blue","2018-04-25T20:40:31Z",1286.512695,3849232.02839,622609.525339,"","EC",56,109,"1:33",810,"LT",202,0,0,0,0,0,0,0,0,0,0,0,"EC 111",2,0,0,0
"129","0","L","112",NA,"WPT",NA,"Flag, Blue","2018-04-25T20:49:20Z",1286.245361,3849250.63,622623.646176,"","SC",55,3,"1:50",520,"AS",187,0,0,0,0,0,0,0,0,0,0,0,"SC 112",7,0,0,0
"130","0","L","113",NA,"WPT",NA,"Flag, Blue","2018-04-25T21:06:58Z",1286.213867,3849246.08176,622623.615342,"","AS",52,49,"",530,"LT",157,0,1,0,0,0,0,0,0,0,0,0,"AS 113",1,1,1,0
"131","0","L","115",NA,"WPT",NA,"Flag, Blue","2018-04-25T21:43:02Z",1292.605347,3849293.68251,622516.631626,"","SC",46,3,"2:42",110,"SM",175,0,0,0,1,1,0,0,0,0,0,0,"SC 115",0,2,2,0
"132","0","L","116",NA,"WPT",NA,"Flag, Blue","2018-04-25T22:21:13Z",1310.236694,3849442.93969,622405.091592,"UP","SD",39,41,"3:17",50,"SD",185,0,0,0,2,0,0,0,0,0,0,0,"SD 116",0,2,2,0
"133","0","L","117",NA,"WPT",NA,"Flag, Blue","2018-04-25T22:43:43Z",1315.647339,3849425.04543,622410.729681,"UP","SM",70,42,"3:34",80,"SM",152,0,0,0,0,1,0,0,0,2,0,0,"SM 117",0,3,3,0
"134","0","L","118",NA,"WPT",NA,"Flag, Blue","2018-04-25T22:59:30Z",1311.817017,3849370.01197,622401.212467,"","LT",195,130,"3:47",1470,"LT",30,0,0,0,0,0,0,0,0,0,0,0,"LT 118",1,0,0,0
"135","0","L","119",NA,"WPT",NA,"Flag, Blue","2018-04-25T23:04:31Z",1310.194946,3849349.47672,622391.784705,"","SC",46,7,"4:01",50,"AS",47,0,2,0,0,0,0,0,0,0,0,0,"SC 119",2,2,2,0
"136","0","L","120",NA,"WPT",NA,"Flag, Blue","2018-04-25T23:19:09Z",1298.80188,3849256.86552,622417.45471,"","AS",35,16,"4:21",160,"LT",39,1,0,0,0,0,0,0,0,0,0,0,"AS 120",0,1,1,0
"137","0","L","70",NA,"WPT",NA,"Flag, Blue","2018-04-24T15:58:50Z",1303.59436,3849678.30107,622387.221876,"UP","PP",29,25,"8:59",160,"SM",101,0,0,0,0,3,0,0,0,0,0,0,"PP 70",2,3,3,0
"138","0","L","71",NA,"WPT",NA,"Flag, Blue","2018-04-24T16:25:46Z",1319.122925,3849740.84664,622361.129922,"UP","AS",67,75,"9:17",80,"SM",121,0,2,0,0,1,0,0,0,0,0,0,"AS 71",2,3,3,0
"139","0","L","72",NA,"WPT",NA,"Flag, Blue","2018-04-24T16:33:01Z",1320.69104,3849735.95602,622360.371358,"UP","PP",19,5,"9:31",55,"SM",119,0,0,0,0,2,0,0,0,0,0,0,"PP 72",1,2,2,0
"140","0","L","73",NA,"WPT",NA,"Flag, Blue","2018-04-24T16:47:33Z",1322.803345,3849743.84958,622361.730498,"UP","AS",60,34,"9:43",130,"AS",123,0,1,0,0,0,0,0,0,0,0,0,"AS 73",1,1,1,0
"141","0","L","74",NA,"WPT",NA,"Flag, Blue","2018-04-24T17:02:22Z",1323.205933,3849725.61763,622350.350614,"UP","PP",35,16,"9:58",160,"AS",114,0,1,0,0,0,0,0,0,0,0,0,"PP 74",2,1,1,0
"142","0","L","75",NA,"WPT",NA,"Flag, Blue","2018-04-24T17:16:32Z",1320.145386,3849662.97342,622394.015331,"UP","S",72,24,"10:12",240,"SM",89,0,0,0,0,2,0,0,0,0,0,0,"S 75",0,2,2,0
"143","0","L","76",NA,"WPT",NA,"Flag, Blue","2018-04-24T17:35:17Z",1307.078125,3849428.02021,622392.568966,"UP","SD",55,30,"10:34",210,"SD",159,0,0,0,1,0,0,0,0,0,0,0,"SD 76",0,1,1,0
"144","0","L","77",NA,"WPT",NA,"Flag, Blue","2018-04-24T17:51:10Z",1301.637329,3849356.36013,622433.884389,"","PP",19,1,"10:51",0,"AS",218,0,3,0,0,0,0,0,0,0,0,0,"PP 77",2,3,3,0
"145","0","L","78",NA,"WPT",NA,"Flag, Blue","2018-04-24T17:51:23Z",1301.610107,3849355.70199,622434.442229,"","AS",30,25,"11:07",0,"PP",218,0,2,0,0,0,0,1,0,0,0,0,"AS 78",0,3,2,1
"146","0","L","79",NA,"WPT",NA,"Flag, Blue","2018-04-24T18:06:34Z",1300.429321,3849353.38648,622443.808276,"","AS",58,83,"11:24",NA,"",1,0,0,0,0,0,0,0,0,0,0,0,"AS 79",0,0,0,0
"147","0","L","80",NA,"WPT",NA,"Flag, Blue","2018-04-24T18:31:31Z",1298.613647,3849366.1709,622462.582865,"","PP",23,1,"11:39",90,"AS",16,0,5,0,0,0,0,0,0,0,0,0,"PP 80",0,5,5,0
"148","0","L","83",NA,"WPT",NA,"Flag, Blue","2018-04-24T19:40:26Z",1293.967407,3849292.62289,622470.427169,"","AS",45,32,"12:33",60,"AS",177,0,2,0,0,0,0,0,0,0,0,0,"AS 83",0,2,2,0
"149","0","L","84",NA,"WPT",NA,"Flag, Blue","2018-04-24T19:40:51Z",1293.904053,3849292.18048,622470.524591,"","AS",55,13,"12:51",60,"AS",156,0,3,0,0,0,0,0,0,0,0,0,"AS 84",0,3,3,0
"150","0","L","85",NA,"WPT",NA,"Flag, Blue","2018-04-24T20:06:31Z",1293.50647,3849297.44539,622474.389882,"","LT",245,127,"1:13",830,"LT",204,0,5,0,0,0,0,0,0,0,0,0,"LT 85",4,5,5,0
"151","0","L","87",NA,"WPT",NA,"Flag, Blue","2018-04-24T20:43:40Z",1293.514771,3849322.90734,622520.543451,"","SC",70,12,"1:53",230,"AS",45,0,1,0,0,0,0,0,0,0,0,0,"SC 87",6,1,1,0
"152","0","L","88",NA,"WPT",NA,"Flag, Blue","2018-04-24T21:12:20Z",1294.951904,3849331.53569,622510.452589,"","SC",70,9,"2:20",230,"AS",75,0,2,0,0,0,0,0,0,0,0,0,"SC 88",3,2,2,0
"153","0","L","89",NA,"WPT",NA,"Flag, Blue","2018-04-24T21:20:24Z",1292.521606,3849284.36188,622524.718269,"","AS",50,21,"2:36",240,"SC",180,0,2,0,0,0,1,0,0,0,0,0,"AS 89",0,3,2,1
"154","0","L","90",NA,"WPT",NA,"Flag, Blue","2018-04-24T21:34:08Z",1291.515747,3849265.01555,622562.86646,"","EC",50,360,"2:55",220,"EC",36,0,0,8,0,0,0,0,0,0,0,0,"EC 90",2,8,8,0
"155","0","L","91",NA,"WPT",NA,"Flag, Blue","2018-04-24T22:06:27Z",1291.487793,3849297.82377,622585.950036,"","EC",55,175,"",160,"EC",79,1,1,2,0,0,0,0,0,0,0,0,"EC 91",2,4,4,0
"156","0","L","92",NA,"WPT",NA,"Flag, Blue","2018-04-24T22:26:44Z",1292.548096,3849294.58679,622584.437354,"","LT",270,98,"3:31",260,"EC",212,0,0,3,0,0,0,0,0,0,0,0,"LT 92",0,3,3,0
"157","0","L","93",NA,"WPT",NA,"Flag, Blue","2018-04-24T22:30:29Z",1288.995483,3849261.68855,622621.119084,"","SC",57,17,"3:51",190,"SM",55,0,0,1,0,1,0,0,0,0,0,0,"SC 93",2,2,2,0
"158","0","L","94",NA,"WPT",NA,"Flag, Blue","2018-04-24T23:04:03Z",1287.549805,3849242.24241,622610.212799,"","EC",60,275,"",200,"EC",7,0,0,1,0,0,0,0,0,0,0,0,"EC 94",2,1,1,0
"159","0","L","47",NA,"WPT",NA,"Flag, Blue","2018-04-23T16:23:48Z",1321.032349,3849572.62408,622381.307965,"UP","AS",57,90,"9:23",870,"PP",52,0,0,0,0,0,0,0,0,0,0,0,"AS 47",3,0,0,0
"160","0","L","48",NA,"WPT",NA,"Flag, Blue","2018-04-23T16:56:37Z",1313.471313,3849457.49851,622407.185681,"UP","SD",54,11,"9:52",52,"SD",203,0,0,0,8,0,0,0,0,0,0,0,"SD 48",0,8,8,0
"161","0","L","51",NA,"WPT",NA,"Flag, Blue","2018-04-23T17:32:18Z",1306.717651,3849428.97818,622406.192822,"UP","SM",64,19,"10:31",35,"SM",159,0,0,0,2,0,0,0,0,0,0,0,"SM 51",0,2,2,0
"162","0","L","50",NA,"WPT",NA,"Flag, Blue","2018-04-23T17:32:53Z",1307.713135,3849431.09021,622406.530787,"UP","SM",70,24,"10:16",35,"SM",163,0,0,0,3,5,0,0,0,0,0,0,"SM 50",2,8,8,0
"163","0","L","52",NA,"WPT",NA,"Flag, Blue","2018-04-23T17:56:06Z",1304.583252,3849422.03273,622409.397024,"UP","SD",83,97,"10:43",115,"SD",144,0,0,0,3,4,0,0,0,0,0,0,"SD 52",7,7,7,0
"164","0","L","53",NA,"WPT",NA,"Flag, Blue","2018-04-23T18:09:05Z",1302.92749,3849390.15006,622422.451646,"","PP",34,3,"11:03",5,"SM",220,0,0,0,0,2,0,0,0,0,1,0,"PP 53",2,3,3,0
"165","0","L","55",NA,"WPT",NA,"Flag, Blue","2018-04-23T18:53:30Z",1298.472534,3849320.0839,622441.872521,"low","PP",23,1,"11:51",200,"LT",54,0,0,0,0,0,0,0,0,0,0,0,"PP 55",2,0,0,0
"166","0","L","56",NA,"WPT",NA,"Flag, Blue","2018-04-23T19:08:04Z",1297.020142,3849284.88142,622430.535188,"low","AS",62,33,"12:07",20,"AS",218,0,3,0,0,0,0,0,0,0,0,0,"AS 56",0,3,3,0
"167","0","L","57",NA,"WPT",NA,"Flag, Blue","2018-04-23T19:25:47Z",1297.471558,3849278.04448,622441.883519,"low","LT",250,94,"12:20",470,"AS",1,0,0,0,0,0,0,0,0,0,0,0,"LT 57",0,0,0,0
"168","0","L","58",NA,"WPT",NA,"Flag, Blue","2018-04-23T19:35:40Z",1297.241211,3849286.8558,622445.518523,"low","LT",160,53,"12:33",340,"AS",202,0,0,0,0,0,0,0,0,0,0,0,"LT 58",0,0,0,0
"169","0","L","61",NA,"WPT",NA,"Flag, Blue","2018-04-23T20:43:38Z",1283.14209,3849089.92134,622533.534447,"low","LT",170,90,"1:42",570,"LT",166,0,0,0,0,0,0,0,0,0,0,0,"LT 61",2,0,0,0
"170","0","L","62",NA,"WPT",NA,"Flag, Blue","2018-04-23T21:05:29Z",1280.409668,3849089.67778,622540.218926,"low","LT",150,55,"1:53",410,"LT",132,0,0,0,0,0,0,0,0,0,0,0,"LT 62",1,0,0,0
"171","0","L","63",NA,"WPT",NA,"Flag, Blue","2018-04-23T21:15:08Z",1280.559448,3849084.48253,622549.89826,"low","X",47,4,"2:11",155,"LT",35,2,0,0,0,0,0,0,0,0,0,0,"X 63",0,2,2,0
"172","0","L","64",NA,"WPT",NA,"Flag, Blue","2018-04-23T21:22:59Z",1279.425171,3849082.24142,622556.517855,"low","AS",43,27,"2:22",60,"LT",173,1,0,0,0,0,0,0,0,0,0,0,"AS 64",0,1,1,0
"173","0","L","65",NA,"WPT",NA,"Flag, Blue","2018-04-23T21:43:43Z",1282.726318,3849114.20976,622624.734406,"low","EC",48,175,"2:40",550,"LT",161,0,0,0,0,0,0,0,0,0,0,0,"EC 65",5,0,0,0
"174","0","L","66",NA,"WPT",NA,"Flag, Blue","2018-04-23T21:49:41Z",1284.570068,3849150.96723,622619.576182,"low","EC",44,84,"2:52",120,"EC",41,1,0,3,0,0,0,0,0,0,0,0,"EC 66",0,4,4,0
"175","0","L","67",NA,"WPT",NA,"Flag, Blue","2018-04-23T22:19:21Z",1292.554199,3849218.72281,622568.334568,"low","EC",39,120,"3:06",230,"EC",207,0,0,1,0,0,0,0,0,0,0,0,"EC 67",0,1,1,0
"176","0","L","68",NA,"WPT",NA,"Flag, Blue","2018-04-23T22:22:48Z",1292.203125,3849230.00792,622557.842009,"low","LT",105,20,"3:21",180,"EC",169,0,0,1,0,0,0,0,0,0,0,0,"LT 68",0,1,1,0
"177","0","L","69",NA,"WPT",NA,"Flag, Blue","2018-04-23T22:59:57Z",1322.201294,3849687.72542,622386.913297,"UP","SM",60,11,"3:57",115,"SM",100,0,0,0,0,2,0,1,0,0,0,0,"SM 69",0,3,2,1
"178","0","L","21",NA,"WPT",NA,"Flag, Blue","2018-04-22T16:12:30Z",1308.307495,3849583.75094,622375.577095,"up","PP",22,1,"9:01",100,"PP",60,0,0,0,0,0,0,1,0,0,0,0,"PP 21",0,1,0,1
"179","0","L","23",NA,"WPT",NA,"Flag, Blue","2018-04-22T16:54:41Z",1314.491699,3849526.39597,622408.281303,"up","EC",45,180,"",230,"EC",33,0,0,1,0,0,0,0,0,0,0,0,"EC 23",11,1,1,0
"180","0","L","24",NA,"WPT",NA,"Flag, Blue","2018-04-22T16:57:14Z",1313.967407,3849529.55851,622420.868878,"up","PP",30,2,"9:55",495,"SD",37,0,0,0,0,0,0,0,0,0,0,0,"PP 24",0,0,0,0
"181","0","L","25",NA,"WPT",NA,"Flag, Blue","2018-04-22T17:33:32Z",1307.543823,3849371.81204,622419.767313,"low","SD",50,29,"10:18",285,"SD",155,0,0,0,1,0,0,0,0,0,0,0,"SD 25",1,1,1,0
"182","0","L","26",NA,"WPT",NA,"Flag, Blue","2018-04-22T17:46:18Z",1306.667725,3849370.96026,622430.761129,"low","AS",54,56,"10:35",245,"AS",11,0,2,0,0,0,0,0,0,0,0,0,"AS 26",3,2,2,0
"183","0","L","27",NA,"WPT",NA,"Flag, Blue","2018-04-22T17:52:08Z",1306.148071,3849376.78574,622443.404955,"low","PP",32,3,"10:50",170,"AS",71,0,2,0,0,0,0,0,0,0,0,0,"PP 27",4,2,2,0
"184","0","L","28",NA,"WPT",NA,"Flag, Blue","2018-04-22T18:11:23Z",1302.973999,3849386.67317,622436.226092,"low","EL",56,117,"11:04",160,"AS",78,0,2,0,0,0,0,0,0,0,0,0,"EL 28",1,2,2,0
"185","0","L","29",NA,"WPT",NA,"Flag, Blue","2018-04-22T18:21:33Z",1301.677246,3849371.58805,622452.900917,"low","AS",49,29,"11:19",690,"AS",64,0,1,0,0,0,0,0,0,0,0,0,"AS 29",1,1,1,0
"186","0","L","30",NA,"WPT",NA,"Flag, Blue","2018-04-22T18:43:35Z",1299.838745,3849345.46605,622432.107585,"low","LT",165,46,"11:33",80,"LT",200,2,0,0,0,0,0,0,0,0,0,0,"LT 30",1,2,2,0
"187","0","L","31",NA,"WPT",NA,"Flag, Blue","2018-04-22T19:02:27Z",1298.152954,3849291.08701,622396.772447,"low","PP",28,7,"11:57",230,"AS",166,0,4,0,0,0,0,0,0,0,0,0,"PP 31",4,4,4,0
"188","0","L","32",NA,"WPT",NA,"Flag, Blue","2018-04-22T19:11:58Z",1300.074829,3849296.75885,622397.886657,"low","AS",4,9,"12:10",40,"AS",187,0,4,0,0,0,0,0,0,0,0,0,"AS 32",0,4,4,0
